company_id,flight_number,scheduled_departure_date_local,scheduled_departure_station_code,scheduled_arrival_station_code,scheduled_departure_datetime_local,scheduled_arrival_datetime_local,actual_departure_datetime_local,actual_arrival_datetime_local,total_seats,fleet_type,carrier,scheduled_ground_time_minutes,actual_ground_time_minutes,minimum_turn_minutes,departure_delay_minutes,ground_time_risk,ground_time_buffer,total_pax,lap_child_count,child_count,basic_economy_pax,stroller_count,load_factor,load_category,child_ratio,basic_econ_ratio,total_ssr_count,unique_pnr_with_ssr,ssr_per_pax,ssr_category,origin_bags,regular_transfer_bags,hot_transfer_bags,Checked,All_Transfers,total_bags,transfer_to_checked_ratio,hot_transfer_pct
OO,5499,2025-08-03,ORD,SBN,2025-08-03 19:35:00+00:00,2025-08-03 21:35:00+00:00,2025-08-03 19:56:00+00:00,2025-08-03 21:43:00+00:00,50,CRJ-200,Express,52,28,29,21.0,False,23,50,0,1,1,0,100.0,Very High (>90%),0.02,0.02,30,30,0.6,Low SSR,18.0,36.0,4.0,18.0,40.0,58.0,2.2222222222222223,10.0
UA,1269,2025-08-11,ORD,CLE,2025-08-11 18:00:00+00:00,2025-08-11 20:28:00+00:00,2025-08-11 17:58:00+00:00,2025-08-11 20:09:00+00:00,126,B737-700,Mainline,69,68,43,-2.0,False,26,142,0,7,8,1,112.6984126984127,,0.04929577464788732,0.056338028169014086,118,113,0.8309859154929577,High SSR,20.0,45.0,15.0,20.0,60.0,80.0,3.0,25.0
G7,4552,2025-08-04,ORD,DAY,2025-08-04 21:30:00+00:00,2025-08-04 23:58:00+00:00,2025-08-04 21:38:00+00:00,2025-08-04 23:54:00+00:00,50,CRJ-550,Express,72,37,29,8.0,False,43,47,0,1,6,0,94.0,Very High (>90%),0.02127659574468085,0.1276595744680851,19,18,0.40425531914893614,Low SSR,2.0,40.0,0.0,2.0,40.0,42.0,20.0,0.0
UA,1030,2025-08-15,ORD,ABQ,2025-08-15 19:35:00+00:00,2025-08-15 21:50:00+00:00,2025-08-15 19:34:00+00:00,2025-08-15 21:54:00+00:00,126,A319-100,Mainline,70,52,43,-1.0,False,27,55,0,0,3,0,43.65079365079365,Low (<50%),0.0,0.05454545454545454,43,43,0.7818181818181819,High SSR,11.0,25.0,9.0,11.0,34.0,45.0,3.090909090909091,26.47058823529412
UA,2092,2025-08-12,ORD,LGA,2025-08-12 08:00:00+00:00,2025-08-12 11:18:00+00:00,2025-08-12 07:54:00+00:00,2025-08-12 10:55:00+00:00,166,B737-MAX8,Mainline,123,150,57,-6.0,False,66,142,1,4,17,0,85.54216867469879,High (75-90%),0.028169014084507043,0.11971830985915492,41,41,0.2887323943661972,High SSR,22.0,4.0,0.0,22.0,4.0,26.0,0.18181818181818182,0.0
UA,2666,2025-08-11,ORD,DEN,2025-08-11 05:00:00+00:00,2025-08-11 06:43:00+00:00,2025-08-11 04:52:00+00:00,2025-08-11 06:27:00+00:00,200,A321-2NX,Mainline,285,207,62,-8.0,False,223,221,2,7,40,1,110.5,,0.03167420814479638,0.18099547511312217,40,38,0.18099547511312217,Low SSR,90.0,38.0,0.0,90.0,38.0,128.0,0.4222222222222222,0.0
OO,5493,2025-08-11,ORD,ATW,2025-08-11 11:05:00+00:00,2025-08-11 12:18:00+00:00,2025-08-11 10:55:00+00:00,2025-08-11 11:53:00+00:00,50,CRJ-200,Express,88,96,29,-10.0,False,59,54,0,2,3,0,108.0,,0.037037037037037035,0.05555555555555555,18,18,0.3333333333333333,Low SSR,22.0,33.0,3.0,22.0,36.0,58.0,1.6363636363636365,8.333333333333332
OO,5280,2025-08-14,ORD,DSM,2025-08-14 21:29:00+00:00,2025-08-14 23:00:00+00:00,2025-08-14 21:38:00+00:00,2025-08-14 23:03:00+00:00,76,ERJ-175,Express,64,90,34,9.0,False,30,73,0,3,4,1,96.05263157894737,Very High (>90%),0.0410958904109589,0.0547945205479452,17,16,0.2328767123287671,Low SSR,5.0,43.0,0.0,5.0,43.0,48.0,8.6,0.0
OO,5534,2025-08-11,ORD,ICT,2025-08-11 15:40:00+00:00,2025-08-11 17:43:00+00:00,2025-08-11 15:40:00+00:00,2025-08-11 17:43:00+00:00,50,CRJ-550,Express,208,141,29,0.0,False,179,49,0,0,0,0,98.0,Very High (>90%),0.0,0.0,23,23,0.46938775510204084,Low SSR,4.0,32.0,5.0,4.0,37.0,41.0,9.25,13.513513513513514
UA,534,2025-08-09,ORD,EWR,2025-08-09 17:55:00+00:00,2025-08-09 21:28:00+00:00,2025-08-09 17:59:00+00:00,2025-08-09 21:11:00+00:00,200,A321-2NX,Mainline,76,87,62,4.0,False,14,176,0,9,24,2,88.0,High (75-90%),0.05113636363636364,0.13636363636363635,108,101,0.6136363636363636,High SSR,40.0,23.0,16.0,40.0,39.0,79.0,0.975,41.02564102564102
OO,5274,2025-08-01,ORD,SBN,2025-08-01 21:30:00+00:00,2025-08-01 23:30:00+00:00,2025-08-01 22:11:00+00:00,2025-08-02 00:08:00+00:00,50,CRJ-550,Express,65,55,29,41.0,False,36,55,0,3,12,1,110.00000000000001,,0.05454545454545454,0.21818181818181817,39,37,0.7090909090909091,Low SSR,0.0,28.0,0.0,0.0,28.0,28.0,,0.0
OO,5585,2025-08-15,ORD,ATW,2025-08-15 12:57:00+00:00,2025-08-15 14:08:00+00:00,2025-08-15 12:58:00+00:00,2025-08-15 14:29:00+00:00,50,CRJ-550,Express,53,39,29,1.0,False,24,43,0,0,5,0,86.0,High (75-90%),0.0,0.11627906976744186,13,12,0.3023255813953488,Low SSR,1.0,17.0,4.0,1.0,21.0,22.0,21.0,19.047619047619047
G7,4481,2025-08-13,ORD,GRR,2025-08-13 07:00:00+00:00,2025-08-13 09:07:00+00:00,2025-08-13 06:57:00+00:00,2025-08-13 09:05:00+00:00,50,CRJ-550,Express,2165,2194,29,-3.0,False,2136,52,1,0,5,0,104.0,,0.0,0.09615384615384616,17,16,0.3269230769230769,Low SSR,1.0,17.0,4.0,1.0,21.0,22.0,21.0,19.047619047619047
OO,5607,2025-08-05,ORD,TUS,2025-08-05 09:20:00+00:00,2025-08-05 11:26:00+00:00,2025-08-05 09:16:00+00:00,2025-08-05 11:11:00+00:00,70,ERJ-175,Express,83,86,34,-4.0,False,49,77,0,2,11,0,110.00000000000001,,0.025974025974025976,0.14285714285714285,41,41,0.5324675324675324,High SSR,29.0,21.0,0.0,29.0,21.0,50.0,0.7241379310344828,0.0
G7,4507,2025-08-09,ORD,CHA,2025-08-09 20:14:00+00:00,2025-08-09 22:59:00+00:00,2025-08-09 20:15:00+00:00,2025-08-09 22:54:00+00:00,50,CRJ-550,Express,79,81,29,1.0,False,50,32,0,0,1,0,64.0,Medium (50-75%),0.0,0.03125,18,15,0.5625,Low SSR,2.0,31.0,1.0,2.0,32.0,34.0,16.0,3.125
OO,5124,2025-08-01,ORD,EAU,2025-08-01 21:07:00+00:00,2025-08-01 22:30:00+00:00,2025-08-01 21:01:00+00:00,2025-08-01 22:30:00+00:00,50,CRJ-200,Express,57,47,29,-6.0,False,28,52,0,3,4,0,104.0,,0.057692307692307696,0.07692307692307693,19,19,0.36538461538461536,Low SSR,12.0,13.0,11.0,12.0,24.0,36.0,2.0,45.83333333333333
OO,5215,2025-08-11,ORD,LNK,2025-08-11 09:06:00+00:00,2025-08-11 11:05:00+00:00,2025-08-11 08:56:00+00:00,2025-08-11 10:45:00+00:00,50,CRJ-200,Express,74,68,29,-10.0,False,45,44,0,0,0,0,88.0,High (75-90%),0.0,0.0,21,21,0.4772727272727273,Low SSR,21.0,14.0,0.0,21.0,14.0,35.0,0.6666666666666666,0.0
UA,953,2025-08-14,ORD,MUC,2025-08-14 18:00:00+00:00,2025-08-15 09:40:00+00:00,2025-08-14 18:02:00+00:00,2025-08-15 09:26:00+00:00,243,B787-8,Mainline,255,188,150,2.0,False,105,167,1,1,0,0,68.72427983539094,Medium (50-75%),0.005988023952095809,0.0,89,79,0.5329341317365269,High SSR,88.0,62.0,5.0,88.0,67.0,155.0,0.7613636363636364,7.462686567164178
UA,1495,2025-08-08,ORD,TVC,2025-08-08 21:13:00+00:00,2025-08-08 23:36:00+00:00,2025-08-08 21:21:00+00:00,2025-08-08 23:26:00+00:00,166,B737-800,Mainline,73,74,51,8.0,False,22,129,1,2,18,1,77.71084337349397,High (75-90%),0.015503875968992248,0.13953488372093023,68,66,0.5271317829457365,High SSR,6.0,40.0,14.0,6.0,54.0,60.0,9.0,25.925925925925924
YX,3525,2025-08-14,ORD,YYZ,2025-08-14 16:43:00+00:00,2025-08-14 19:37:00+00:00,2025-08-14 16:43:00+00:00,2025-08-14 19:35:00+00:00,76,ERJ-175,Express,58,80,42,0.0,False,16,70,0,0,5,0,92.10526315789474,Very High (>90%),0.0,0.07142857142857142,23,21,0.32857142857142857,Low SSR,28.0,5.0,1.0,28.0,6.0,34.0,0.21428571428571427,16.666666666666664
YX,3426,2025-08-02,ORD,IND,2025-08-02 10:55:00+00:00,2025-08-02 13:07:00+00:00,2025-08-02 10:47:00+00:00,2025-08-02 12:48:00+00:00,76,ERJ-175,Express,92,83,34,-8.0,False,58,71,0,4,14,1,93.42105263157895,Very High (>90%),0.056338028169014086,0.19718309859154928,15,13,0.2112676056338028,Low SSR,6.0,34.0,0.0,6.0,34.0,40.0,5.666666666666667,0.0
UA,356,2025-08-15,ORD,ATL,2025-08-15 14:30:00+00:00,2025-08-15 17:39:00+00:00,2025-08-15 14:42:00+00:00,2025-08-15 18:51:00+00:00,126,B737-700,Mainline,1741,1745,43,12.0,False,1698,123,0,1,11,0,97.61904761904762,Very High (>90%),0.008130081300813009,0.08943089430894309,108,101,0.8780487804878049,High SSR,74.0,16.0,0.0,74.0,16.0,90.0,0.21621621621621623,0.0
UA,2635,2025-08-04,ORD,CLT,2025-08-04 14:02:00+00:00,2025-08-04 17:12:00+00:00,2025-08-04 14:45:00+00:00,2025-08-04 17:51:00+00:00,126,A319-100,Mainline,101,146,43,43.0,False,58,137,1,2,10,0,108.73015873015872,,0.014598540145985401,0.072992700729927,56,54,0.40875912408759124,High SSR,37.0,20.0,14.0,37.0,34.0,71.0,0.918918918918919,41.17647058823529
OO,4789,2025-08-12,ORD,FAR,2025-08-12 20:00:00+00:00,2025-08-12 22:12:00+00:00,2025-08-12 21:25:00+00:00,2025-08-12 23:27:00+00:00,76,ERJ-175,Express,165,33,34,85.0,False,131,27,0,0,2,0,35.526315789473685,Low (<50%),0.0,0.07407407407407407,33,32,1.2222222222222223,Low SSR,1.0,33.0,0.0,1.0,33.0,34.0,33.0,0.0
UA,920,2025-08-04,ORD,LHR,2025-08-04 18:05:00+00:00,2025-08-05 08:20:00+00:00,2025-08-04 18:08:00+00:00,2025-08-05 08:05:00+00:00,167,B767-300,Mainline,1755,1737,145,3.0,False,1610,186,1,7,0,1,111.37724550898203,,0.03763440860215054,0.0,60,57,0.3225806451612903,High SSR,230.0,18.0,8.0,230.0,26.0,256.0,0.11304347826086956,30.76923076923077
UA,2148,2025-08-03,ORD,SAT,2025-08-03 19:40:00+00:00,2025-08-03 22:38:00+00:00,2025-08-03 19:59:00+00:00,2025-08-03 23:03:00+00:00,150,A320-200,Mainline,84,66,46,19.0,False,38,162,0,5,16,2,108.0,,0.030864197530864196,0.09876543209876543,46,40,0.2839506172839506,High SSR,36.0,46.0,7.0,36.0,53.0,89.0,1.4722222222222223,13.20754716981132
UA,2201,2025-08-03,ORD,MCO,2025-08-03 14:01:00+00:00,2025-08-03 18:00:00+00:00,2025-08-03 13:58:00+00:00,2025-08-03 17:43:00+00:00,179,B737-900,Mainline,67,84,56,-3.0,False,11,209,2,10,10,1,116.75977653631284,,0.04784688995215311,0.04784688995215311,101,94,0.48325358851674644,High SSR,110.0,29.0,1.0,110.0,30.0,140.0,0.2727272727272727,3.3333333333333335
G7,4474,2025-08-11,ORD,AVL,2025-08-11 07:25:00+00:00,2025-08-11 10:21:00+00:00,2025-08-11 07:16:00+00:00,2025-08-11 10:22:00+00:00,50,CRJ-550,Express,875,720,29,-9.0,False,846,43,0,1,5,0,86.0,High (75-90%),0.023255813953488372,0.11627906976744186,14,14,0.32558139534883723,Low SSR,8.0,15.0,0.0,8.0,15.0,23.0,1.875,0.0
UA,729,2025-08-12,ORD,DFW,2025-08-12 07:00:00+00:00,2025-08-12 09:39:00+00:00,2025-08-12 06:58:00+00:00,2025-08-12 09:34:00+00:00,150,A320-200,Mainline,60,63,52,-2.0,False,8,154,1,3,8,0,102.66666666666666,,0.01948051948051948,0.05194805194805195,30,30,0.19480519480519481,Low SSR,56.0,12.0,3.0,56.0,15.0,71.0,0.26785714285714285,20.0
UA,1659,2025-08-04,ORD,CUN,2025-08-04 10:42:00+00:00,2025-08-04 14:28:00+00:00,2025-08-04 10:49:00+00:00,2025-08-04 14:35:00+00:00,179,B737-900,Mainline,64,73,70,7.0,True,-6,274,1,19,26,7,153.07262569832403,,0.06934306569343066,0.0948905109489051,49,46,0.17883211678832117,High SSR,124.0,4.0,2.0,124.0,6.0,130.0,0.04838709677419355,33.33333333333333
UA,953,2025-08-05,ORD,MUC,2025-08-05 18:00:00+00:00,2025-08-06 09:40:00+00:00,2025-08-05 18:14:00+00:00,2025-08-06 09:38:00+00:00,243,B787-8,Mainline,1695,1696,150,14.0,False,1545,224,1,13,0,1,92.18106995884774,Very High (>90%),0.05803571428571429,0.0,89,79,0.39732142857142855,High SSR,71.0,93.0,8.0,71.0,101.0,172.0,1.4225352112676057,7.920792079207921
UA,1448,2025-08-07,ORD,BUF,2025-08-07 14:10:00+00:00,2025-08-07 16:55:00+00:00,2025-08-07 14:09:00+00:00,2025-08-07 16:59:00+00:00,126,B737-700,Mainline,73,70,43,-1.0,False,30,132,1,3,10,0,104.76190476190477,,0.022727272727272728,0.07575757575757576,78,76,0.5909090909090909,High SSR,28.0,28.0,7.0,28.0,35.0,63.0,1.25,20.0
G7,4542,2025-08-15,ORD,LIT,2025-08-15 20:05:00+00:00,2025-08-15 22:16:00+00:00,2025-08-15 19:56:00+00:00,2025-08-15 22:19:00+00:00,50,CRJ-550,Express,85,61,29,-9.0,False,56,36,0,2,6,0,72.0,Medium (50-75%),0.05555555555555555,0.16666666666666666,21,18,0.5833333333333334,Low SSR,2.0,19.0,1.0,2.0,20.0,22.0,10.0,5.0
YX,3694,2025-08-03,ORD,ROC,2025-08-03 10:45:00+00:00,2025-08-03 13:40:00+00:00,2025-08-03 10:45:00+00:00,2025-08-03 13:44:00+00:00,76,ERJ-175,Express,88,88,34,0.0,False,54,82,0,2,9,0,107.89473684210526,,0.024390243902439025,0.10975609756097561,26,25,0.3170731707317073,Low SSR,25.0,20.0,2.0,25.0,22.0,47.0,0.88,9.090909090909092
OO,5358,2025-08-11,ORD,CAK,2025-08-11 14:35:00+00:00,2025-08-11 17:09:00+00:00,2025-08-11 14:27:00+00:00,2025-08-11 17:07:00+00:00,50,CRJ-550,Express,72,59,29,-8.0,False,43,52,0,1,2,0,104.0,,0.019230769230769232,0.038461538461538464,32,31,0.6153846153846154,Low SSR,5.0,24.0,0.0,5.0,24.0,29.0,4.8,0.0
OO,5699,2025-08-03,ORD,SAV,2025-08-03 18:18:00+00:00,2025-08-03 21:50:00+00:00,2025-08-03 18:21:00+00:00,2025-08-03 21:34:00+00:00,76,ERJ-175,Express,93,108,34,3.0,False,59,83,2,4,13,1,109.21052631578947,,0.04819277108433735,0.1566265060240964,31,29,0.37349397590361444,Low SSR,20.0,24.0,0.0,20.0,24.0,44.0,1.2,0.0
G7,4554,2025-08-14,ORD,GRB,2025-08-14 14:00:00+00:00,2025-08-14 15:11:00+00:00,2025-08-14 14:30:00+00:00,2025-08-14 15:55:00+00:00,50,CRJ-550,Express,45,36,29,30.0,False,16,53,0,1,3,0,106.0,,0.018867924528301886,0.05660377358490566,23,23,0.4339622641509434,Low SSR,1.0,32.0,7.0,1.0,39.0,40.0,39.0,17.94871794871795
G7,4445,2025-08-11,ORD,BHM,2025-08-11 10:55:00+00:00,2025-08-11 12:55:00+00:00,2025-08-11 10:48:00+00:00,2025-08-11 12:41:00+00:00,50,CRJ-550,Express,67,53,29,-7.0,False,38,49,0,0,0,0,98.0,Very High (>90%),0.0,0.0,17,13,0.3469387755102041,Low SSR,7.0,18.0,1.0,7.0,19.0,26.0,2.7142857142857144,5.263157894736842
YX,3498,2025-08-03,ORD,CVG,2025-08-03 07:10:00+00:00,2025-08-03 09:35:00+00:00,2025-08-03 07:07:00+00:00,2025-08-03 09:28:00+00:00,76,ERJ-175,Express,50,77,34,-3.0,False,16,93,1,4,12,1,122.36842105263158,,0.043010752688172046,0.12903225806451613,22,22,0.23655913978494625,Low SSR,7.0,37.0,16.0,7.0,53.0,60.0,7.571428571428571,30.18867924528302
OO,5833,2025-08-12,ORD,DTW,2025-08-12 18:11:00+00:00,2025-08-12 20:45:00+00:00,2025-08-13 00:40:00+00:00,2025-08-13 02:44:00+00:00,76,ERJ-175,Express,73,245,70,389.0,False,3,46,0,1,3,0,60.526315789473685,Medium (50-75%),0.021739130434782608,0.06521739130434782,27,27,0.5869565217391305,Low SSR,12.0,60.0,0.0,12.0,60.0,72.0,5.0,0.0
YX,3681,2025-08-02,ORD,JAX,2025-08-02 07:00:00+00:00,2025-08-02 10:39:00+00:00,2025-08-02 07:09:00+00:00,2025-08-02 10:34:00+00:00,76,ERJ-175,Express,746,331,34,9.0,False,712,111,2,8,4,1,146.05263157894737,,0.07207207207207207,0.036036036036036036,5,5,0.04504504504504504,Low SSR,41.0,26.0,3.0,41.0,29.0,70.0,0.7073170731707317,10.344827586206897
UA,1616,2025-08-10,ORD,GRR,2025-08-10 19:37:00+00:00,2025-08-10 21:42:00+00:00,2025-08-10 19:34:00+00:00,2025-08-10 21:44:00+00:00,179,B737-900,Mainline,73,60,56,-3.0,False,17,149,0,5,11,1,83.24022346368714,High (75-90%),0.03355704697986577,0.0738255033557047,85,81,0.5704697986577181,High SSR,17.0,82.0,14.0,17.0,96.0,113.0,5.647058823529412,14.583333333333334
UA,1252,2025-08-11,ORD,DCA,2025-08-11 07:00:00+00:00,2025-08-11 09:57:00+00:00,2025-08-11 07:02:00+00:00,2025-08-11 10:03:00+00:00,126,A319-100,Mainline,643,630,43,2.0,False,600,149,0,6,13,0,118.25396825396825,,0.040268456375838924,0.087248322147651,13,12,0.087248322147651,Low SSR,24.0,23.0,20.0,24.0,43.0,67.0,1.7916666666666667,46.51162790697674
OO,4766,2025-08-12,ORD,OKC,2025-08-12 16:45:00+00:00,2025-08-12 19:04:00+00:00,2025-08-12 20:07:00+00:00,2025-08-12 22:09:00+00:00,50,CRJ-550,Express,210,410,29,202.0,False,181,42,0,2,0,0,84.0,High (75-90%),0.047619047619047616,0.0,19,19,0.4523809523809524,Low SSR,6.0,47.0,0.0,6.0,47.0,53.0,7.833333333333333,0.0
OO,5610,2025-08-11,ORD,CHO,2025-08-11 18:06:00+00:00,2025-08-11 21:12:00+00:00,2025-08-11 21:00:00+00:00,2025-08-12 00:51:00+00:00,50,CRJ-550,Express,-131,36,29,174.0,True,-160,44,1,0,2,0,88.0,High (75-90%),0.0,0.045454545454545456,19,19,0.4318181818181818,Low SSR,8.0,28.0,1.0,8.0,29.0,37.0,3.625,3.4482758620689653
OO,5859,2025-08-14,ORD,BZN,2025-08-14 07:15:00+00:00,2025-08-14 09:53:00+00:00,2025-08-14 07:09:00+00:00,2025-08-14 09:33:00+00:00,76,ERJ-175,Express,870,868,34,-6.0,False,836,96,2,2,11,1,126.3157894736842,,0.020833333333333332,0.11458333333333333,3,3,0.03125,Low SSR,24.0,4.0,21.0,24.0,25.0,49.0,1.0416666666666667,84.0
UA,1124,2025-08-05,ORD,IAH,2025-08-05 16:07:00+00:00,2025-08-05 19:05:00+00:00,2025-08-05 16:29:00+00:00,2025-08-05 19:28:00+00:00,179,B737-900,Mainline,24,65,56,22.0,True,-32,213,1,8,3,4,118.99441340782121,,0.03755868544600939,0.014084507042253521,103,98,0.4835680751173709,High SSR,46.0,115.0,0.0,46.0,115.0,161.0,2.5,0.0
YX,3440,2025-08-04,ORD,YYZ,2025-08-04 07:04:00+00:00,2025-08-04 09:58:00+00:00,2025-08-04 07:03:00+00:00,2025-08-04 09:49:00+00:00,76,ERJ-175,Express,539,557,42,-1.0,False,497,75,0,2,6,0,98.68421052631578,Very High (>90%),0.02666666666666667,0.08,24,22,0.32,Low SSR,30.0,16.0,1.0,30.0,17.0,47.0,0.5666666666666667,5.88235294117647
UA,708,2025-08-14,ORD,MCI,2025-08-14 08:51:00+00:00,2025-08-14 10:35:00+00:00,2025-08-14 09:11:00+00:00,2025-08-14 10:40:00+00:00,126,A319-100,Mainline,54,74,43,20.0,False,11,110,0,3,7,1,87.3015873015873,High (75-90%),0.02727272727272727,0.06363636363636363,57,54,0.5181818181818182,High SSR,26.0,28.0,5.0,26.0,33.0,59.0,1.2692307692307692,15.151515151515152
UA,2113,2025-08-04,ORD,FSD,2025-08-04 20:08:00+00:00,2025-08-04 22:00:00+00:00,2025-08-04 20:06:00+00:00,2025-08-04 21:54:00+00:00,179,B737-900,Mainline,98,100,56,-2.0,False,42,178,1,9,23,3,99.4413407821229,Very High (>90%),0.05056179775280899,0.12921348314606743,103,100,0.5786516853932584,High SSR,18.0,57.0,2.0,18.0,59.0,77.0,3.2777777777777777,3.389830508474576
UA,2133,2025-08-13,ORD,EWR,2025-08-13 15:40:00+00:00,2025-08-13 19:14:00+00:00,2025-08-13 17:48:00+00:00,2025-08-13 22:20:00+00:00,176,B757-200,Mainline,67,175,56,128.0,False,11,197,1,6,5,2,111.93181818181819,,0.030456852791878174,0.025380710659898477,91,84,0.4619289340101523,High SSR,69.0,23.0,8.0,69.0,31.0,100.0,0.4492753623188406,25.806451612903224
YX,3685,2025-08-04,ORD,DTW,2025-08-04 07:20:00+00:00,2025-08-04 09:51:00+00:00,2025-08-04 07:14:00+00:00,2025-08-04 09:35:00+00:00,70,ERJ-170,Express,51,63,34,-6.0,False,17,66,0,0,3,0,94.28571428571428,Very High (>90%),0.0,0.045454545454545456,19,17,0.2878787878787879,Low SSR,26.0,11.0,3.0,26.0,14.0,40.0,0.5384615384615384,21.428571428571427
UA,1801,2025-08-11,ORD,DEN,2025-08-11 16:20:00+00:00,2025-08-11 18:12:00+00:00,2025-08-11 16:32:00+00:00,2025-08-11 18:19:00+00:00,234,B757-300,Mainline,75,74,66,12.0,False,9,253,0,11,7,1,108.11965811965811,,0.043478260869565216,0.02766798418972332,98,88,0.38735177865612647,High SSR,90.0,87.0,3.0,90.0,90.0,180.0,1.0,3.3333333333333335
UA,1403,2025-08-07,ORD,SLC,2025-08-07 19:40:00+00:00,2025-08-07 22:16:00+00:00,2025-08-07 19:40:00+00:00,2025-08-07 22:01:00+00:00,150,A320-200,Mainline,155,87,46,0.0,False,109,135,1,2,10,0,90.0,High (75-90%),0.014814814814814815,0.07407407407407407,73,71,0.5407407407407407,High SSR,27.0,31.0,4.0,27.0,35.0,62.0,1.2962962962962963,11.428571428571429
UA,1660,2025-08-07,ORD,SFO,2025-08-07 16:50:00+00:00,2025-08-07 19:41:00+00:00,2025-08-07 16:47:00+00:00,2025-08-07 19:42:00+00:00,200,A321-2NX,Mainline,115,109,62,-3.0,False,53,228,0,9,22,2,113.99999999999999,,0.039473684210526314,0.09649122807017543,74,72,0.32456140350877194,High SSR,57.0,61.0,9.0,57.0,70.0,127.0,1.2280701754385965,12.857142857142856
UA,845,2025-08-04,ORD,GRU,2025-08-04 21:20:00+00:00,2025-08-05 09:30:00+00:00,2025-08-04 21:48:00+00:00,2025-08-05 10:24:00+00:00,318,B787-10,Mainline,385,379,155,28.0,False,230,362,2,18,0,3,113.83647798742138,,0.049723756906077346,0.0,212,204,0.585635359116022,High SSR,96.0,236.0,28.0,96.0,264.0,360.0,2.75,10.606060606060606
UA,929,2025-08-03,ORD,LHR,2025-08-03 16:05:00+00:00,2025-08-04 06:20:00+00:00,2025-08-03 16:07:00+00:00,2025-08-04 06:11:00+00:00,167,B767-300,Mainline,1555,1586,145,2.0,False,1410,184,0,7,0,1,110.17964071856288,,0.03804347826086957,0.0,66,63,0.358695652173913,High SSR,75.0,37.0,0.0,75.0,37.0,112.0,0.49333333333333335,0.0
YX,3464,2025-08-08,ORD,PIT,2025-08-08 21:15:00+00:00,2025-08-08 23:58:00+00:00,2025-08-08 21:15:00+00:00,2025-08-08 23:37:00+00:00,76,ERJ-175,Express,149,58,39,0.0,False,110,71,0,2,4,0,93.42105263157895,Very High (>90%),0.028169014084507043,0.056338028169014086,14,12,0.19718309859154928,Low SSR,12.0,31.0,6.0,12.0,37.0,49.0,3.0833333333333335,16.216216216216218
UA,276,2025-08-15,ORD,IAD,2025-08-15 21:31:00+00:00,2025-08-16 00:30:00+00:00,2025-08-15 22:44:00+00:00,2025-08-16 01:42:00+00:00,200,A321-2NX,Mainline,72,51,62,73.0,False,10,153,0,3,13,1,76.5,High (75-90%),0.0196078431372549,0.08496732026143791,48,43,0.3137254901960784,High SSR,23.0,87.0,0.0,23.0,87.0,110.0,3.782608695652174,0.0
UA,1082,2025-08-11,ORD,PIT,2025-08-11 14:12:00+00:00,2025-08-11 16:53:00+00:00,2025-08-11 14:10:00+00:00,2025-08-11 16:47:00+00:00,150,A320-200,Mainline,57,82,46,-2.0,False,11,146,0,2,11,0,97.33333333333334,Very High (>90%),0.0136986301369863,0.07534246575342465,108,103,0.7397260273972602,High SSR,16.0,38.0,12.0,16.0,50.0,66.0,3.125,24.0
UA,1041,2025-08-14,ORD,GRR,2025-08-14 15:35:00+00:00,2025-08-14 17:41:00+00:00,2025-08-14 15:43:00+00:00,2025-08-14 17:41:00+00:00,126,B737-700,Mainline,57,66,43,8.0,False,14,140,2,4,12,1,111.11111111111111,,0.02857142857142857,0.08571428571428572,38,37,0.2714285714285714,Low SSR,10.0,66.0,8.0,10.0,74.0,84.0,7.4,10.81081081081081
UA,503,2025-08-15,ORD,DEN,2025-08-15 14:35:00+00:00,2025-08-15 16:27:00+00:00,2025-08-15 14:39:00+00:00,2025-08-15 16:46:00+00:00,234,B757-300,Mainline,75,66,66,4.0,False,9,240,0,5,10,3,102.56410256410255,,0.020833333333333332,0.041666666666666664,108,101,0.45,High SSR,90.0,46.0,13.0,90.0,59.0,149.0,0.6555555555555556,22.033898305084744
UA,2071,2025-08-13,ORD,SAN,2025-08-13 07:11:00+00:00,2025-08-13 09:34:00+00:00,2025-08-13 07:05:00+00:00,2025-08-13 09:00:00+00:00,179,B737-MAX9,Mainline,855,823,56,-6.0,False,799,74,0,1,11,1,41.340782122905026,Low (<50%),0.013513513513513514,0.14864864864864866,27,26,0.36486486486486486,Low SSR,32.0,8.0,14.0,32.0,22.0,54.0,0.6875,63.63636363636363
UA,2865,2025-08-15,ORD,LGA,2025-08-15 18:30:00+00:00,2025-08-15 21:54:00+00:00,2025-08-15 18:51:00+00:00,2025-08-15 22:20:00+00:00,166,B737-800,Mainline,85,91,51,21.0,False,34,178,0,6,25,2,107.2289156626506,,0.033707865168539325,0.1404494382022472,94,90,0.5280898876404494,High SSR,14.0,18.0,0.0,14.0,18.0,32.0,1.2857142857142858,0.0
UA,580,2025-08-12,ORD,PDX,2025-08-12 16:13:00+00:00,2025-08-12 18:45:00+00:00,2025-08-12 16:20:00+00:00,2025-08-12 19:29:00+00:00,179,B737-900,Mainline,131,144,56,7.0,False,75,203,0,12,28,2,113.40782122905028,,0.059113300492610835,0.13793103448275862,137,132,0.6748768472906403,High SSR,42.0,64.0,1.0,42.0,65.0,107.0,1.5476190476190477,1.5384615384615385
