company_id,flight_number,scheduled_departure_date_local,scheduled_departure_station_code,scheduled_arrival_station_code,scheduled_departure_datetime_local,scheduled_arrival_datetime_local,actual_departure_datetime_local,actual_arrival_datetime_local,total_seats,fleet_type,carrier,scheduled_ground_time_minutes,actual_ground_time_minutes,minimum_turn_minutes
UA,1634,2025-08-09,ORD,IAD,2025-08-09T14:24:00Z,2025-08-09T17:30:00Z,2025-08-09T14:25:00Z,2025-08-09T17:17:00Z,179,B737-MAX9,Mainline,102,103,56
UA,2497,2025-08-02,ORD,DTW,2025-08-02T19:35:00Z,2025-08-02T22:05:00Z,2025-08-02T19:34:00Z,2025-08-02T21:48:00Z,126,A319-100,Mainline,70,92,43
UA,1657,2025-08-15,ORD,LGA,2025-08-15T07:00:00Z,2025-08-15T10:18:00Z,2025-08-15T06:56:00Z,2025-08-15T10:08:00Z,166,B737-800,Mainline,528,477,51
YX,3706,2025-08-09,ORD,MSN,2025-08-09T15:35:00Z,2025-08-09T16:40:00Z,2025-08-09T15:43:00Z,2025-08-09T16:41:00Z,76,ERJ-175,Express,50,92,34
UA,970,2025-08-11,ORD,FCO,2025-08-11T15:50:00Z,2025-08-12T07:55:00Z,2025-08-11T16:21:00Z,2025-08-12T08:31:00Z,318,B787-10,Mainline,135,132,100
OO,5135,2025-08-01,ORD,MCW,2025-08-01T16:50:00Z,2025-08-01T18:20:00Z,2025-08-01T18:08:00Z,2025-08-01T19:25:00Z,50,CRJ-200,Express,-16,30,29
OO,5140,2025-08-15,ORD,CMX,2025-08-15T21:05:00Z,2025-08-15T23:44:00Z,2025-08-15T21:30:00Z,2025-08-16T00:24:00Z,50,CRJ-200,Express,61,30,29
UA,944,2025-08-09,ORD,FRA,2025-08-09T15:10:00Z,2025-08-10T06:30:00Z,2025-08-09T15:43:00Z,2025-08-10T06:57:00Z,318,B787-10,Mainline,195,234,155
UA,2378,2025-08-03,ORD,LAX,2025-08-03T21:42:00Z,2025-08-04T00:15:00Z,2025-08-03T22:11:00Z,2025-08-04T00:39:00Z,200,A321-2NX,Mainline,82,86,62
UA,2133,2025-08-12,ORD,EWR,2025-08-12T15:40:00Z,2025-08-12T19:14:00Z,2025-08-12T23:16:00Z,2025-08-13T02:19:00Z,176,B757-200,Mainline,-180,59,56
UA,1983,2025-08-14,ORD,LAX,2025-08-14T16:50:00Z,2025-08-14T19:21:00Z,2025-08-14T17:05:00Z,2025-08-14T19:23:00Z,179,B737-900,Mainline,1270,1307,119
UA,445,2025-08-13,ORD,ANC,2025-08-13T15:50:00Z,2025-08-13T19:35:00Z,2025-08-13T16:00:00Z,2025-08-13T19:35:00Z,179,B737-MAX9,Mainline,68,81,56
UA,2201,2025-08-15,ORD,MCO,2025-08-15T14:01:00Z,2025-08-15T18:00:00Z,2025-08-15T13:58:00Z,2025-08-15T18:16:00Z,179,B737-900,Mainline,76,93,56
G7,4452,2025-08-12,ORD,RIC,2025-08-12T10:50:00Z,2025-08-12T13:57:00Z,2025-08-12T11:15:00Z,2025-08-12T14:28:00Z,50,CRJ-550,Express,58,109,29
G7,4390,2025-08-07,ORD,CHA,2025-08-07T14:09:00Z,2025-08-07T16:55:00Z,2025-08-07T14:06:00Z,2025-08-07T16:33:00Z,50,CRJ-550,Express,54,70,29
UA,1030,2025-08-02,ORD,ABQ,2025-08-02T19:35:00Z,2025-08-02T21:50:00Z,2025-08-02T20:13:00Z,2025-08-02T22:35:00Z,126,A319-100,Mainline,60,66,43
UA,2487,2025-08-08,ORD,PHL,2025-08-08T21:23:00Z,2025-08-09T00:30:00Z,2025-08-08T21:26:00Z,2025-08-09T00:35:00Z,166,B737-800,Mainline,63,69,51
UA,664,2025-08-09,ORD,LGA,2025-08-09T16:00:00Z,2025-08-09T19:20:00Z,2025-08-09T16:01:00Z,2025-08-09T19:23:00Z,166,B737-800,Mainline,82,94,51
OO,5289,2025-08-04,ORD,CRW,2025-08-04T10:35:00Z,2025-08-04T13:16:00Z,2025-08-04T11:09:00Z,2025-08-04T13:58:00Z,50,CRJ-550,Express,69,100,29
UA,466,2025-08-07,ORD,DCA,2025-08-07T10:00:00Z,2025-08-07T12:58:00Z,2025-08-07T09:54:00Z,2025-08-07T12:39:00Z,126,A319-100,Mainline,121,121,51
OO,5999,2025-08-07,ORD,OKC,2025-08-07T13:20:00Z,2025-08-07T15:49:00Z,2025-08-07T13:10:00Z,2025-08-07T15:42:00Z,70,ERJ-175,Express,47,52,34
YX,3520,2025-08-12,ORD,CVG,2025-08-12T21:16:00Z,2025-08-12T23:46:00Z,2025-08-12T23:39:00Z,2025-08-13T02:05:00Z,76,ERJ-175,Express,162,44,34
OO,5219,2025-08-05,ORD,GRB,2025-08-05T20:20:00Z,2025-08-05T21:37:00Z,2025-08-05T20:57:00Z,2025-08-05T22:13:00Z,50,CRJ-550,Express,2297,2331,29
YX,3694,2025-08-15,ORD,ROC,2025-08-15T10:45:00Z,2025-08-15T13:40:00Z,2025-08-15T10:35:00Z,2025-08-15T13:35:00Z,76,ERJ-175,Express,75,86,34
G7,4588,2025-08-05,ORD,MDT,2025-08-05T13:55:00Z,2025-08-05T16:57:00Z,2025-08-05T13:55:00Z,2025-08-05T16:51:00Z,50,CRJ-550,Express,58,60,29
UA,786,2025-08-08,ORD,BTV,2025-08-08T11:17:00Z,2025-08-08T14:33:00Z,2025-08-08T11:12:00Z,2025-08-08T14:22:00Z,150,A320-200,Mainline,93,107,46
UA,2426,2025-08-02,ORD,IAH,2025-08-02T19:35:00Z,2025-08-02T22:24:00Z,2025-08-02T19:37:00Z,2025-08-02T22:11:00Z,179,B737-900,Mainline,65,77,56
UA,767,2025-08-05,ORD,DEN,2025-08-05T21:32:00Z,2025-08-05T23:22:00Z,2025-08-05T21:31:00Z,2025-08-05T23:04:00Z,200,A321-2NX,Mainline,67,79,62
OO,5469,2025-08-14,ORD,SDF,2025-08-14T07:25:00Z,2025-08-14T09:57:00Z,2025-08-14T07:20:00Z,2025-08-14T09:42:00Z,50,CRJ-550,Express,82,93,29
UA,2172,2025-08-03,ORD,FAI,2025-08-03T16:05:00Z,2025-08-03T19:40:00Z,2025-08-03T16:08:00Z,2025-08-03T19:20:00Z,166,B737-MAX8,Mainline,77,90,51
YX,3402,2025-08-01,ORD,YOW,2025-08-01T18:15:00Z,2025-08-01T21:35:00Z,2025-08-01T18:20:00Z,2025-08-01T21:12:00Z,76,ERJ-175,Express,85,120,42
UA,1525,2025-08-03,ORD,AUS,2025-08-03T13:40:00Z,2025-08-03T16:30:00Z,2025-08-03T13:39:00Z,2025-08-03T16:23:00Z,126,A319-100,Mainline,71,72,51
UA,1660,2025-08-05,ORD,SFO,2025-08-05T16:50:00Z,2025-08-05T19:36:00Z,2025-08-05T16:48:00Z,2025-08-05T19:16:00Z,234,B757-300,Mainline,105,114,66
UA,2629,2025-08-10,ORD,CLE,2025-08-10T10:47:00Z,2025-08-10T13:14:00Z,2025-08-10T10:43:00Z,2025-08-10T12:57:00Z,179,B737-900,Mainline,69,66,56
UA,2005,2025-08-11,ORD,TYS,2025-08-11T19:50:00Z,2025-08-11T22:35:00Z,2025-08-11T19:46:00Z,2025-08-11T22:20:00Z,126,A319-100,Mainline,69,60,43
UA,1842,2025-08-15,ORD,SAN,2025-08-15T20:20:00Z,2025-08-15T22:44:00Z,2025-08-15T20:31:00Z,2025-08-15T23:11:00Z,200,A321-2NX,Mainline,85,119,62
UA,2144,2025-08-15,ORD,YYZ,2025-08-15T13:01:00Z,2025-08-15T15:46:00Z,2025-08-15T13:09:00Z,2025-08-15T15:47:00Z,166,B737-800,Mainline,58,78,65
UA,2172,2025-08-12,ORD,FAI,2025-08-12T16:05:00Z,2025-08-12T19:40:00Z,2025-08-12T16:01:00Z,2025-08-12T19:57:00Z,166,B737-MAX8,Mainline,82,76,51
OO,5964,2025-08-08,ORD,CID,2025-08-08T17:57:00Z,2025-08-08T19:13:00Z,2025-08-08T17:56:00Z,2025-08-08T19:10:00Z,76,ERJ-175,Express,72,89,34
OO,5852,2025-08-14,ORD,HSV,2025-08-14T10:46:00Z,2025-08-14T12:37:00Z,2025-08-14T10:54:00Z,2025-08-14T12:39:00Z,76,ERJ-175,Express,75,34,39
UA,1314,2025-08-03,ORD,IAH,2025-08-03T14:26:00Z,2025-08-03T17:25:00Z,2025-08-03T14:24:00Z,2025-08-03T17:21:00Z,200,A321-2NX,Mainline,72,86,62
UA,2364,2025-08-10,ORD,CMH,2025-08-10T10:38:00Z,2025-08-10T13:07:00Z,2025-08-10T10:39:00Z,2025-08-10T13:27:00Z,126,B737-700,Mainline,181,154,43
G7,4391,2025-08-01,ORD,SGF,2025-08-01T20:06:00Z,2025-08-01T22:00:00Z,2025-08-01T20:01:00Z,2025-08-01T22:17:00Z,50,CRJ-550,Express,76,52,29
UA,1801,2025-08-15,ORD,DEN,2025-08-15T16:20:00Z,2025-08-15T18:12:00Z,2025-08-15T16:19:00Z,2025-08-15T18:26:00Z,234,B757-300,Mainline,75,83,66
UA,1899,2025-08-09,ORD,YYC,2025-08-09T20:01:00Z,2025-08-09T22:53:00Z,2025-08-09T20:04:00Z,2025-08-09T22:40:00Z,126,A319-100,Mainline,86,122,52
OO,5103,2025-08-11,ORD,JLN,2025-08-11T21:50:00Z,2025-08-11T23:40:00Z,2025-08-11T23:17:00Z,2025-08-12T01:07:00Z,50,CRJ-200,Express,106,164,29
UA,2672,2025-08-08,ORD,PNS,2025-08-08T10:42:00Z,2025-08-08T13:09:00Z,2025-08-08T10:33:00Z,2025-08-08T12:46:00Z,126,A319-100,Mainline,57,71,43
YX,3536,2025-08-03,ORD,YUL,2025-08-03T07:15:00Z,2025-08-03T10:40:00Z,2025-08-03T07:13:00Z,2025-08-03T10:57:00Z,76,ERJ-175,Express,50,51,42
UA,1878,2025-08-15,ORD,SFO,2025-08-15T12:46:00Z,2025-08-15T15:33:00Z,2025-08-15T12:44:00Z,2025-08-15T15:09:00Z,200,A321-2NX,Mainline,79,91,62
UA,2635,2025-08-10,ORD,CLT,2025-08-10T14:07:00Z,2025-08-10T17:17:00Z,2025-08-10T14:31:00Z,2025-08-10T17:41:00Z,126,A319-100,Mainline,64,47,51
UA,1834,2025-08-09,ORD,TPA,2025-08-09T11:12:00Z,2025-08-09T15:02:00Z,2025-08-09T11:05:00Z,2025-08-09T14:47:00Z,166,B737-800,Mainline,87,101,51
UA,2038,2025-08-05,ORD,BUF,2025-08-05T07:15:00Z,2025-08-05T09:54:00Z,2025-08-05T07:09:00Z,2025-08-05T09:47:00Z,126,A319-100,Mainline,512,538,43
YX,3409,2025-08-09,ORD,YOW,2025-08-09T13:56:00Z,2025-08-09T17:06:00Z,2025-08-09T13:51:00Z,2025-08-09T17:03:00Z,70,ERJ-170,Express,111,136,42
G7,4574,2025-08-03,ORD,YOW,2025-08-03T10:56:00Z,2025-08-03T14:04:00Z,2025-08-03T10:55:00Z,2025-08-03T14:31:00Z,50,CRJ-550,Express,74,45,37
OO,5344,2025-08-08,ORD,MBS,2025-08-08T11:05:00Z,2025-08-08T13:22:00Z,2025-08-08T11:14:00Z,2025-08-08T13:52:00Z,50,CRJ-200,Express,212,251,29
G7,4436,2025-08-09,ORD,SGF,2025-08-09T12:45:00Z,2025-08-09T14:31:00Z,2025-08-09T12:35:00Z,2025-08-09T14:00:00Z,50,CRJ-550,Express,64,77,29
G7,4431,2025-08-03,ORD,MSN,2025-08-03T15:40:00Z,2025-08-03T16:45:00Z,2025-08-03T15:40:00Z,2025-08-03T16:42:00Z,50,CRJ-550,Express,215,47,29
OO,5521,2025-08-09,ORD,ATW,2025-08-09T15:35:00Z,2025-08-09T16:48:00Z,2025-08-09T15:32:00Z,2025-08-09T16:53:00Z,50,CRJ-200,Express,73,53,29
OO,5362,2025-08-01,ORD,MKE,2025-08-01T21:40:00Z,2025-08-01T22:45:00Z,2025-08-01T21:38:00Z,2025-08-01T22:34:00Z,50,CRJ-200,Express,75,32,29
OO,4791,2025-08-03,ORD,SBN,2025-08-03T10:35:00Z,2025-08-03T12:33:00Z,2025-08-03T10:29:00Z,2025-08-03T12:16:00Z,50,CRJ-550,Express,56,58,29
UA,791,2025-08-08,ORD,DEN,2025-08-08T07:10:00Z,2025-08-08T08:58:00Z,2025-08-08T07:03:00Z,2025-08-08T08:37:00Z,200,A321-2NX,Mainline,139,136,68
UA,533,2025-08-09,ORD,OMA,2025-08-09T20:13:00Z,2025-08-09T21:52:00Z,2025-08-09T20:22:00Z,2025-08-09T21:52:00Z,150,A320-200,Mainline,78,82,46
YX,3409,2025-08-03,ORD,YOW,2025-08-03T13:56:00Z,2025-08-03T17:06:00Z,2025-08-03T13:53:00Z,2025-08-03T16:53:00Z,76,ERJ-175,Express,47,54,42
OO,5517,2025-08-15,ORD,PVD,2025-08-15T18:15:00Z,2025-08-15T21:54:00Z,2025-08-15T18:22:00Z,2025-08-15T21:56:00Z,76,ERJ-175,Express,87,80,34
UA,1941,2025-08-01,ORD,CVG,2025-08-01T14:26:00Z,2025-08-01T16:52:00Z,2025-08-01T14:33:00Z,2025-08-01T16:43:00Z,126,A319-100,Mainline,71,95,43
UA,2254,2025-08-02,ORD,PDX,2025-08-02T09:10:00Z,2025-08-02T11:43:00Z,2025-08-02T09:06:00Z,2025-08-02T11:30:00Z,200,A321-2NX,Mainline,92,72,62
YX,3402,2025-08-12,ORD,YOW,2025-08-12T18:15:00Z,2025-08-12T21:35:00Z,2025-08-12T23:13:00Z,2025-08-13T02:27:00Z,76,ERJ-175,Express,70,50,42
OO,5020,2025-08-13,ORD,FOD,2025-08-13T12:30:00Z,2025-08-13T14:03:00Z,2025-08-13T12:19:00Z,2025-08-13T13:57:00Z,50,CRJ-200,Express,40,41,29
UA,1124,2025-08-04,ORD,IAH,2025-08-04T16:07:00Z,2025-08-04T19:05:00Z,2025-08-04T18:54:00Z,2025-08-04T21:38:00Z,179,B737-900,Mainline,-15,160,119
UA,2394,2025-08-08,ORD,DEN,2025-08-08T18:35:00Z,2025-08-08T20:36:00Z,2025-08-08T18:53:00Z,2025-08-08T20:52:00Z,234,B757-300,Mainline,90,69,66
UA,534,2025-08-02,ORD,EWR,2025-08-02T17:55:00Z,2025-08-02T21:28:00Z,2025-08-02T20:03:00Z,2025-08-02T23:28:00Z,200,A321-2NX,Mainline,76,209,62
OO,4789,2025-08-04,ORD,FAR,2025-08-04T20:00:00Z,2025-08-04T22:12:00Z,2025-08-04T19:54:00Z,2025-08-04T22:07:00Z,70,ERJ-175,Express,65,49,34
UA,2343,2025-08-04,ORD,IND,2025-08-04T14:21:00Z,2025-08-04T16:32:00Z,2025-08-04T14:34:00Z,2025-08-04T16:37:00Z,179,B737-900,Mainline,67,93,56
OO,5646,2025-08-12,ORD,ATW,2025-08-12T13:59:00Z,2025-08-12T15:10:00Z,2025-08-12T14:31:00Z,2025-08-12T15:55:00Z,50,CRJ-200,Express,1684,1725,29
UA,2418,2025-08-04,ORD,PHL,2025-08-04T07:35:00Z,2025-08-04T10:47:00Z,2025-08-04T07:30:00Z,2025-08-04T10:26:00Z,150,A320-200,Mainline,159,164,52
UA,1477,2025-08-04,ORD,PHX,2025-08-04T07:30:00Z,2025-08-04T09:20:00Z,2025-08-04T07:28:00Z,2025-08-04T09:04:00Z,179,B737-MAX9,Mainline,70,66,62
UA,664,2025-08-05,ORD,LGA,2025-08-05T16:00:00Z,2025-08-05T19:20:00Z,2025-08-05T16:04:00Z,2025-08-05T19:19:00Z,166,B737-800,Mainline,79,87,51
UA,1658,2025-08-06,ORD,EWR,2025-08-06T06:00:00Z,2025-08-06T09:13:00Z,2025-08-06T05:53:00Z,2025-08-06T09:13:00Z,179,B737-900,Mainline,504,510,56
UA,1044,2025-08-04,ORD,LAX,2025-08-04T09:05:00Z,2025-08-04T11:40:00Z,2025-08-04T10:28:00Z,2025-08-04T12:26:00Z,234,B757-300,Mainline,-36,59,66
UA,777,2025-08-08,ORD,LAS,2025-08-08T19:49:00Z,2025-08-08T21:52:00Z,2025-08-08T19:57:00Z,2025-08-08T21:44:00Z,179,B737-MAX9,Mainline,67,69,56
UA,752,2025-08-11,ORD,DCA,2025-08-11T12:50:00Z,2025-08-11T15:48:00Z,2025-08-11T12:46:00Z,2025-08-11T15:45:00Z,126,A319-100,Mainline,65,86,43
UA,1620,2025-08-05,ORD,SEA,2025-08-05T08:50:00Z,2025-08-05T11:37:00Z,2025-08-05T08:46:00Z,2025-08-05T11:24:00Z,200,A321-2NX,Mainline,531,568,62
YX,3663,2025-08-07,ORD,BGR,2025-08-07T18:10:00Z,2025-08-07T21:59:00Z,2025-08-07T18:04:00Z,2025-08-07T21:38:00Z,76,ERJ-175,Express,79,83,34
G7,4610,2025-08-14,ORD,XNA,2025-08-14T12:41:00Z,2025-08-14T14:35:00Z,2025-08-14T15:09:00Z,2025-08-14T16:58:00Z,50,CRJ-550,Express,36,35,29
UA,2343,2025-08-05,ORD,IND,2025-08-05T14:21:00Z,2025-08-05T16:32:00Z,2025-08-05T15:59:00Z,2025-08-05T18:01:00Z,179,B737-900,Mainline,72,197,56
UA,2652,2025-08-01,ORD,RSW,2025-08-01T18:08:00Z,2025-08-01T22:09:00Z,2025-08-01T18:28:00Z,2025-08-01T22:54:00Z,166,B737-800,Mainline,63,55,51
UA,1538,2025-08-14,ORD,SAV,2025-08-14T11:05:00Z,2025-08-14T14:34:00Z,2025-08-14T14:19:00Z,2025-08-14T17:30:00Z,179,B737-900,Mainline,1009,1236,56
UA,2370,2025-08-05,ORD,BOS,2025-08-05T14:28:00Z,2025-08-05T18:06:00Z,2025-08-05T14:45:00Z,2025-08-05T18:07:00Z,179,B737-900,Mainline,74,101,56
OO,5963,2025-08-15,ORD,BDL,2025-08-15T14:09:00Z,2025-08-15T17:36:00Z,2025-08-15T14:05:00Z,2025-08-15T17:39:00Z,70,ERJ-175,Express,104,99,34
UA,2008,2025-08-09,ORD,MCO,2025-08-09T11:02:00Z,2025-08-09T14:57:00Z,2025-08-09T10:59:00Z,2025-08-09T14:49:00Z,234,B757-300,Mainline,81,84,66
UA,907,2025-08-07,ORD,FRA,2025-08-07T18:25:00Z,2025-08-08T09:55:00Z,2025-08-07T22:02:00Z,2025-08-08T13:15:00Z,318,B787-10,Mainline,315,293,155
OO,5534,2025-08-12,ORD,OMA,2025-08-12T16:00:00Z,2025-08-12T17:43:00Z,2025-08-12T16:49:00Z,2025-08-12T19:11:00Z,76,ERJ-175,Express,70,103,34
OO,5350,2025-08-02,ORD,GRR,2025-08-02T15:35:00Z,2025-08-02T17:44:00Z,2025-08-02T15:34:00Z,2025-08-02T17:39:00Z,50,CRJ-550,Express,46,60,29
UA,1324,2025-08-13,ORD,SFO,2025-08-13T19:48:00Z,2025-08-13T22:38:00Z,2025-08-13T20:56:00Z,2025-08-13T23:35:00Z,200,A321-2NX,Mainline,-27,75,70
OO,5395,2025-08-07,ORD,GSO,2025-08-07T13:44:00Z,2025-08-07T16:51:00Z,2025-08-07T13:37:00Z,2025-08-07T16:37:00Z,70,ERJ-175,Express,65,56,34
UA,1583,2025-08-02,ORD,BWI,2025-08-02T20:20:00Z,2025-08-02T23:24:00Z,2025-08-02T21:00:00Z,2025-08-02T23:46:00Z,166,B737-MAX8,Mainline,130,147,114
UA,1756,2025-08-09,ORD,YYZ,2025-08-09T21:14:00Z,2025-08-09T23:58:00Z,2025-08-09T21:52:00Z,2025-08-10T00:35:00Z,166,B737-800,Mainline,63,50,65
YX,3706,2025-08-02,ORD,MSN,2025-08-02T15:35:00Z,2025-08-02T16:40:00Z,2025-08-02T15:31:00Z,2025-08-02T16:19:00Z,76,ERJ-175,Express,41,53,34
OO,5290,2025-08-14,ORD,BOI,2025-08-14T19:45:00Z,2025-08-14T22:52:00Z,2025-08-14T19:47:00Z,2025-08-14T22:24:00Z,70,ERJ-175,Express,55,67,34
UA,2481,2025-08-11,ORD,SYR,2025-08-11T18:20:00Z,2025-08-11T21:16:00Z,2025-08-11T18:29:00Z,2025-08-11T21:44:00Z,150,A320-200,Mainline,74,80,46
YX,3614,2025-08-06,ORD,MCI,2025-08-06T21:25:00Z,2025-08-06T23:14:00Z,2025-08-06T22:23:00Z,2025-08-06T23:54:00Z,76,ERJ-175,Express,251,322,70
G7,4585,2025-08-14,ORD,DAY,2025-08-14T10:55:00Z,2025-08-14T13:18:00Z,2025-08-14T10:44:00Z,2025-08-14T12:58:00Z,50,CRJ-550,Express,101,81,29
G7,4597,2025-08-01,ORD,ROA,2025-08-01T07:15:00Z,2025-08-01T10:14:00Z,2025-08-01T07:03:00Z,2025-08-01T09:55:00Z,50,CRJ-550,Express,664,627,29
UA,1135,2025-08-09,ORD,SJO,2025-08-09T07:41:00Z,2025-08-09T11:55:00Z,2025-08-09T07:40:00Z,2025-08-09T12:13:00Z,166,B737-MAX8,Mainline,113,93,65
OO,5392,2025-08-02,ORD,OKC,2025-08-02T19:36:00Z,2025-08-02T22:03:00Z,2025-08-02T19:43:00Z,2025-08-02T21:55:00Z,76,ERJ-175,Express,61,48,34
UA,1657,2025-08-11,ORD,LGA,2025-08-11T07:00:00Z,2025-08-11T10:18:00Z,2025-08-11T06:57:00Z,2025-08-11T10:19:00Z,166,B737-800,Mainline,471,386,51
OO,5712,2025-08-11,ORD,GSP,2025-08-11T13:55:00Z,2025-08-11T16:54:00Z,2025-08-11T13:55:00Z,2025-08-11T16:52:00Z,76,ERJ-175,Express,82,95,34
OO,4789,2025-08-05,ORD,FAR,2025-08-05T20:00:00Z,2025-08-05T22:12:00Z,2025-08-05T22:23:00Z,2025-08-06T00:43:00Z,76,ERJ-175,Express,65,200,34
OO,5859,2025-08-09,ORD,BZN,2025-08-09T07:15:00Z,2025-08-09T09:53:00Z,2025-08-09T07:06:00Z,2025-08-09T09:46:00Z,76,ERJ-175,Express,650,634,34
OO,5901,2025-08-07,ORD,FAR,2025-08-07T16:20:00Z,2025-08-07T18:27:00Z,2025-08-07T16:20:00Z,2025-08-07T18:31:00Z,76,ERJ-175,Express,47,41,34
UA,1975,2025-08-14,ORD,ATL,2025-08-14T07:30:00Z,2025-08-14T10:40:00Z,2025-08-14T07:29:00Z,2025-08-14T10:35:00Z,126,A319-100,Mainline,527,545,43
YX,3569,2025-08-07,ORD,DTW,2025-08-07T13:00:00Z,2025-08-07T15:32:00Z,2025-08-07T12:55:00Z,2025-08-07T15:25:00Z,76,ERJ-175,Express,55,72,34
UA,468,2025-08-13,ORD,IAH,2025-08-13T06:00:00Z,2025-08-13T08:48:00Z,2025-08-13T05:53:00Z,2025-08-13T08:34:00Z,179,B737-MAX9,Mainline,78,94,62
UA,1414,2025-08-09,ORD,BOI,2025-08-09T08:45:00Z,2025-08-09T11:43:00Z,2025-08-09T08:41:00Z,2025-08-09T11:31:00Z,150,A320-200,Mainline,59,63,46
UA,2652,2025-08-05,ORD,RSW,2025-08-05T16:20:00Z,2025-08-05T20:32:00Z,2025-08-05T16:14:00Z,2025-08-05T20:22:00Z,166,B737-800,Mainline,85,91,51
UA,1801,2025-08-06,ORD,DEN,2025-08-06T16:20:00Z,2025-08-06T18:14:00Z,2025-08-06T16:24:00Z,2025-08-06T20:30:00Z,200,A321-2NX,Mainline,73,91,62
UA,2226,2025-08-11,ORD,CLE,2025-08-11T14:27:00Z,2025-08-11T16:54:00Z,2025-08-11T14:30:00Z,2025-08-11T16:56:00Z,179,B737-900,Mainline,81,90,56
G7,4501,2025-08-08,ORD,AVP,2025-08-08T13:55:00Z,2025-08-08T16:55:00Z,2025-08-08T13:51:00Z,2025-08-08T16:44:00Z,50,CRJ-550,Express,40,53,29
OO,6004,2025-08-01,ORD,SUN,2025-08-01T19:35:00Z,2025-08-01T22:36:00Z,2025-08-01T20:36:00Z,2025-08-01T23:07:00Z,70,ERJ-175,Express,40,32,34
UA,1660,2025-08-06,ORD,SFO,2025-08-06T16:50:00Z,2025-08-06T19:36:00Z,2025-08-06T16:56:00Z,2025-08-06T19:28:00Z,234,B757-300,Mainline,118,120,66
UA,600,2025-08-07,ORD,LAS,2025-08-07T14:40:00Z,2025-08-07T16:40:00Z,2025-08-07T15:25:00Z,2025-08-07T17:04:00Z,179,B737-900,Mainline,1377,1432,56
UA,2201,2025-08-13,ORD,MCO,2025-08-13T14:01:00Z,2025-08-13T18:00:00Z,2025-08-13T14:05:00Z,2025-08-13T17:45:00Z,179,B737-900,Mainline,76,93,56
UA,2609,2025-08-15,ORD,SNA,2025-08-15T09:04:00Z,2025-08-15T11:38:00Z,2025-08-15T09:01:00Z,2025-08-15T11:21:00Z,126,B737-700,Mainline,89,78,43
OO,5810,2025-08-08,ORD,PIA,2025-08-08T20:20:00Z,2025-08-08T21:32:00Z,2025-08-08T20:21:00Z,2025-08-08T21:53:00Z,50,CRJ-200,Express,105,66,29
UA,1156,2025-08-07,ORD,MSY,2025-08-07T19:55:00Z,2025-08-07T22:25:00Z,2025-08-07T20:45:00Z,2025-08-07T23:14:00Z,179,B737-900,Mainline,80,62,56
YX,3402,2025-08-14,ORD,YOW,2025-08-14T18:15:00Z,2025-08-14T21:35:00Z,2025-08-14T18:13:00Z,2025-08-14T21:02:00Z,76,ERJ-175,Express,70,87,42
UA,2059,2025-08-01,ORD,PDX,2025-08-01T19:55:00Z,2025-08-01T22:29:00Z,2025-08-01T20:23:00Z,2025-08-01T22:41:00Z,166,B737-800,Mainline,65,64,51
UA,1502,2025-08-14,ORD,RDU,2025-08-14T14:00:00Z,2025-08-14T17:08:00Z,2025-08-14T13:57:00Z,2025-08-14T16:54:00Z,179,B737-900,Mainline,94,107,56
UA,1269,2025-08-07,ORD,CLE,2025-08-07T18:00:00Z,2025-08-07T20:28:00Z,2025-08-07T18:17:00Z,2025-08-07T20:32:00Z,126,B737-700,Mainline,388,358,43
YX,3635,2025-08-03,ORD,MSN,2025-08-03T19:45:00Z,2025-08-03T20:58:00Z,2025-08-03T19:48:00Z,2025-08-03T20:50:00Z,76,ERJ-175,Express,71,82,34
UA,291,2025-08-14,ORD,BDL,2025-08-14T18:15:00Z,2025-08-14T21:36:00Z,2025-08-14T18:21:00Z,2025-08-14T21:26:00Z,150,A320-200,Mainline,81,61,46
UA,1270,2025-08-06,ORD,PUJ,2025-08-06T09:23:00Z,2025-08-06T15:05:00Z,2025-08-06T09:20:00Z,2025-08-06T15:01:00Z,179,B737-900,Mainline,87,84,70
UA,1531,2025-08-02,ORD,DSM,2025-08-02T20:20:00Z,2025-08-02T21:47:00Z,2025-08-02T20:27:00Z,2025-08-02T21:35:00Z,150,A320-200,Mainline,100,94,46
UA,2494,2025-08-06,ORD,MCI,2025-08-06T19:53:00Z,2025-08-06T21:31:00Z,2025-08-06T22:49:00Z,2025-08-07T00:13:00Z,179,B737-900,Mainline,73,104,56
UA,1859,2025-08-11,ORD,SNA,2025-08-11T16:50:00Z,2025-08-11T19:18:00Z,2025-08-11T16:51:00Z,2025-08-11T19:18:00Z,126,B737-700,Mainline,65,83,43
OO,5380,2025-08-04,ORD,MSY,2025-08-04T07:12:00Z,2025-08-04T09:48:00Z,2025-08-04T07:08:00Z,2025-08-04T09:39:00Z,76,ERJ-175,Express,657,643,34
G7,4574,2025-08-10,ORD,YOW,2025-08-10T10:56:00Z,2025-08-10T14:04:00Z,2025-08-10T10:58:00Z,2025-08-10T13:59:00Z,50,CRJ-550,Express,64,94,37
UA,609,2025-08-04,ORD,PHX,2025-08-04T13:34:00Z,2025-08-04T15:22:00Z,2025-08-04T13:34:00Z,2025-08-04T15:00:00Z,179,B737-900,Mainline,68,95,56
YX,3464,2025-08-01,ORD,PIT,2025-08-01T21:15:00Z,2025-08-01T23:58:00Z,2025-08-01T21:25:00Z,2025-08-01T23:52:00Z,76,ERJ-175,Express,164,145,34
